;id;full_name;first_name;last_name;is_active
2331;1629742;Stanton Kidd;Stanton;Kidd;False
2332;77254;Warren Kidd;Warren;Kidd;False
2333;203077;Michael Kidd-Gilchrist;Michael;Kidd-Gilchrist;False
2334;77255;Irv Kiffin;Irv;Kiffin;False
2335;77256;Jack Kiley;Jack;Kiley;False
2336;77257;Ernie Killum;Ernie;Killum;False
2337;77258;Carl Kilpatrick;Carl;Kilpatrick;False
2338;203930;Sean Kilpatrick;Sean;Kilpatrick;False
2339;77259;Toby Kimball;Toby;Kimball;False
2340;77260;Bo Kimble;Bo;Kimble;False
2341;77261;Stan Kimbrough;Stan;Kimbrough;False
2342;77262;Chad Kinch;Chad;Kinch;False
2343;77263;Albert King;Albert;King;False
2344;77264;Bernard King;Bernard;King;False
2345;12;Chris King;Chris;King;False
2346;77266;Dan King;Dan;King;False
2347;701;Frankie King;Frankie;King;False
2348;77268;George King;George;King;False
2349;1628994;George King;George;King;False
2350;1562;Gerard King;Gerard;King;False
2351;77270;Jim King;Jim;King;False
2352;728;Jimmy King;Jimmy;King;False
2353;1629663;Louis King;Louis;King;False
2354;77272;Maury King;Maury;King;False
2355;77273;Reggie King;Reggie;King;False
2356;1101;Rich King;Rich;King;False
2357;351;Stacey King;Stacey;King;False
2358;77276;Tom King;Tom;King;False
2359;77277;Bob Kinney;Bob;Kinney;False
2360;200814;Tarence Kinsey;Tarence;Kinsey;False
2361;1905;Andrei Kirilenko;Andrei;Kirilenko;False
2362;203945;Alex Kirk;Alex;Kirk;False
2363;77278;Walt Kirk;Walt;Kirk;False
2364;1631452;Noah Kirkwood;Noah;Kirkwood;True
2365;1630557;Corey Kispert;Corey;Kispert;True
2366;77279;Doug Kistler;Doug;Kistler;False
2367;77280;Curtis Kitchen;Curtis;Kitchen;False
2368;1123;Greg Kite;Greg;Kite;False
2369;954;Kerry Kittles;Kerry;Kittles;False
2370;1628467;Maxi Kleber;Maxi;Kleber;True
2371;170;Joe Kleine;Joe;Kleine;False
2372;101132;Linas Kleiza;Linas;Kleiza;False
2373;77283;Leo Klier;Leo;Klier;False
2374;77284;Herm Klotz;Herm;Klotz;False
2375;77285;Duane Klueh;Duane;Klueh;False
2376;77290;Billy Knight;Billy;Knight;False
2377;77287;Bob Knight;Bob;Knight;False
2378;2688;Brandin Knight;Brandin;Knight;False
2379;202688;Brandon Knight;Brandon;Knight;False
2380;1510;Brevin Knight;Brevin;Knight;False
2381;1630233;Nathan Knight;Nathan;Knight;True
2382;1861;Negele Knight;Negele;Knight;False
2383;77288;Ron Knight;Ron;Knight;False
2384;77289;Toby Knight;Toby;Knight;False
2385;969;Travis Knight;Travis;Knight;False
2386;77291;Lee Knorek;Lee;Knorek;False
2387;77292;Dick Knostman;Dick;Knostman;False
2388;77293;Rod Knowles;Rod;Knowles;False
2389;1628995;Kevin Knox II;Kevin;Knox II;True
2390;77294;Bart Kofoed;Bart;Kofoed;False
2391;77295;Don Kojis;Don;Kojis;False
2392;1631132;Christian Koloko;Christian;Koloko;True
2393;77296;Milo Komenich;Milo;Komenich;False
2394;77297;Howard Komives;Howard;Komives;False
2395;402;Jon Koncak;Jon;Koncak;False
2396;1629723;John Konchar;John;Konchar;True
2397;77299;Bud Koper;Bud;Koper;False
2398;77300;Joe Kopicki;Joe;Kopicki;False
2399;1627788;Furkan Korkmaz;Furkan;Korkmaz;True
2400;77301;Frank Kornet;Frank;Kornet;False
2401;1628436;Luke Kornet;Luke;Kornet;True
2402;101117;Yaroslav Korolev;Yaroslav;Korolev;False
2403;2594;Kyle Korver;Kyle;Korver;False
2404;77302;Len Kosmalski;Len;Kosmalski;False
2405;77303;Andy Kostecka;Andy;Kostecka;False
2406;77304;Harold Kottman;Harold;Kottman;False
2407;201585;Kosta Koufos;Kosta;Koufos;False
2408;77305;Tom Kozelko;Tom;Kozelko;False
2409;77306;Arvid Kramer;Arvid;Kramer;False
2410;77307;Barry Kramer;Barry;Kramer;False
2411;77308;Joel Kramer;Joel;Kramer;False
2412;77309;Dan Kraus;Dan;Kraus;False
2413;77310;Herb Krautblatt;Herb;Krautblatt;False
2414;203139;Viacheslav Kravtsov;Viacheslav;Kravtsov;False
2415;77311;Jim Krebs;Jim;Krebs;False
2416;1630249;Vit Krejci;Vit;Krejci;True
2417;77312;Wayne Kreklow;Wayne;Kreklow;False
2418;77313;Tom Kron;Tom;Kron;False
2419;77314;Tom Kropp;Tom;Kropp;False
2420;2420;Nenad Krstic;Nenad;Krstic;False
2421;1474;Larry Krystkowiak;Larry;Krystkowiak;False
2422;77316;Steve Kuberski;Steve;Kuberski;False
2423;77317;Leo Kubiak;Leo;Kubiak;False
2424;77318;Bruce Kuczenski;Bruce;Kuczenski;False
2425;77319;Frank Kudelka;Frank;Kudelka;False
2426;77320;John Kuester;John;Kuester;False
2427;77322;Ray Kuka;Ray;Kuka;False
2428;389;Toni Kukoc;Toni;Kukoc;False
2429;1629083;Arnoldas Kulboka;Arnoldas;Kulboka;False
2430;1630228;Jonathan Kuminga;Jonathan;Kuminga;True
2431;77323;Kevin Kunnert;Kevin;Kunnert;False
2432;77324;Mitch Kupchak;Mitch;Kupchak;False
2433;77325;Charles Kupec;Charles;Kupec;False
2434;1629066;Rodions Kurucs;Rodions;Kurucs;False
2435;201633;Rob Kurz;Rob;Kurz;False
2436;2825;Ibrahim Kutluay;Ibrahim;Kutluay;False
2437;1628398;Kyle Kuzma;Kyle;Kuzma;True
2438;203136;Ognjen Kuzmic;Ognjen;Kuzmic;False
2439;1627851;Mindaugas Kuzminskas;Mindaugas;Kuzminskas;False
2440;77327;Fred LaCour;Fred;LaCour;False
2441;1711;Raef LaFrentz;Raef;LaFrentz;False
2442;77328;Tom LaGarde;Tom;LaGarde;False
2443;1631222;Jake LaRavia;Jake;LaRavia;True
2444;1601;Rusty LaRue;Rusty;LaRue;False
2445;77340;Rudy LaRusso;Rudy;LaRusso;False
2446;203897;Zach LaVine;Zach;LaVine;True
2447;1627746;Skal Labissiere;Skal;Labissiere;False
2448;77326;Sam Lacey;Sam;Lacey;False
2449;363;Christian Laettner;Christian;Laettner;False
2450;201802;Oliver Lafayette;Oliver;Lafayette;False
2451;100263;Bill Laimbeer;Bill;Laimbeer;False
2452;77329;Pete Lalich;Pete;Lalich;False
2453;77330;Bo Lamar;Bo;Lamar;False
2454;1630237;Anthony Lamb;Anthony;Lamb;True
2455;203117;Doron Lamb;Doron;Lamb;False
2456;203087;Jeremy Lamb;Jeremy;Lamb;False
2457;77331;John Lambert;John;Lambert;False
2458;77332;Jeff Lamp;Jeff;Lamp;False
2459;2573;Maciej Lampe;Maciej;Lampe;False
2460;77333;Jim Lampley;Jim;Lampley;False
2461;2253;Sean Lampley;Sean;Lampley;False
2462;1629111;Jock Landale;Jock;Landale;True
2463;201171;Carl Landry;Carl;Landry;False
2464;202068;Marcus Landry;Marcus;Landry;False
2465;77334;Mark Landsberger;Mark;Landsberger;False
2466;77335;Jerome Lane;Jerome;Lane;False
2467;457;Andrew Lang;Andrew;Lang;False
2468;226;Antonio Lang;Antonio;Lang;False
2469;2591;James Lang;James;Lang;False
2470;1892;Trajan Langdon;Trajan;Langdon;False
2471;101247;Keith Langford;Keith;Langford;False
2472;1629641;Romeo Langford;Romeo;Langford;True
2473;2061;Dan Langhi;Dan;Langhi;False
2474;600005;Bob Lanier;Bob;Lanier;False
2475;77338;Stu Lantz;Stu;Lantz;False
2476;1627879;Nicolas Laprovittola;Nicolas;Laprovittola;False
2477;77339;York Larese;York;Larese;False
2478;203499;Shane Larkin;Shane;Larkin;False
2479;77341;John Laskowski;John;Laskowski;False
2480;201186;Stephane Lasme;Stephane;Lasme;False
2481;77342;Dave Lattin;Dave;Lattin;False
2482;968;Priest Lauderdale;Priest;Lauderdale;False
2483;77344;Rich Laurel;Rich;Laurel;False
2484;77345;Walt Lautenbach;Walt;Lautenbach;False
2485;203530;Joffrey Lauvergne;Joffrey;Lauvergne;False
2486;77346;Tony Lavelli;Tony;Lavelli;False
2487;77347;Bob Lavoy;Bob;Lavoy;False
2488;201151;Acie Law;Acie;Law;False
2489;1629724;Vic Law;Vic;Law;False
2490;202371;Gani Lawal;Gani;Lawal;False
2491;77348;Ed Lawrence;Ed;Lawrence;False
2492;1630639;A.J. Lawson;A.J.;Lawson;True
2493;1535;Jason Lawson;Jason;Lawson;False
2494;201951;Ty Lawson;Ty;Lawson;False
2495;1627774;Jake Layman;Jake;Layman;True
2496;77350;Dennis Layton;Dennis;Layton;False
2497;1627747;Caris LeVert;Caris;LeVert;True
2498;1628388;T.J. Leaf;T.J.;Leaf;False
2499;77351;Emanuel Leaks;Emanuel;Leaks;False
2500;77352;Hal Lear;Hal;Lear;False
2501;77353;Allen Leavell;Allen;Leavell;False
2502;77354;Jeff Lebo;Jeff;Lebo;False
2503;287;Eric Leckner;Eric;Leckner;False
2504;1629665;Jalen Lecque;Jalen;Lecque;False
2505;203495;Ricky Ledo;Ricky;Ledo;False
2506;77356;Butch Lee;Butch;Lee;False
2507;77357;Clyde Lee;Clyde;Lee;False
2508;201584;Courtney Lee;Courtney;Lee;False
2509;1627814;Damion Lee;Damion;Lee;True
2510;101135;David Lee;David;Lee;False
2511;77358;Doug Lee;Doug;Lee;False
2512;77359;George Lee;George;Lee;False
2513;77360;Greg Lee;Greg;Lee;False
2514;77361;Keith Lee;Keith;Lee;False
2515;77362;Kurk Lee;Kurk;Lee;False
2516;202723;Malcolm Lee;Malcolm;Lee;False
2517;77363;Rock Lee;Rock;Lee;False
2518;77364;Ron Lee;Ron;Lee;False
2519;77365;Russell Lee;Russell;Lee;False
2520;1630240;Saben Lee;Saben;Lee;False
2521;77366;Ed Leede;Ed;Leede;False
2522;77367;Hank Lefkowitz;Hank;Lefkowitz;False
2523;100;Tim Legler;Tim;Legler;False
2524;77369;George Lehmann;George;Lehmann;False
2525;1627215;Walt Lemon Jr.;Walt;Lemon Jr.;False
2526;203458;Alex Len;Alex;Len;True
2527;702;Voshon Lenard;Voshon;Lenard;False
2528;77371;Bob Leonard;Bob;Leonard;False
2529;77370;Gary Leonard;Gary;Leonard;False
2530;202695;Kawhi Leonard;Kawhi;Leonard;True
2531;203086;Meyers Leonard;Meyers;Leonard;False
2532;77372;Jim Les;Jim;Les;False
2533;202727;Travis Leslie;Travis;Leslie;False
2534;77373;Ronnie Lester;Ronnie;Lester;False
2535;77374;Clifford Lett;Clifford;Lett;False
2536;202720;Jon Leuer;Jon;Leuer;False
2537;77375;Andrew Levane;Andrew;Levane;False
2538;77376;Lafayette Lever;Lafayette;Lever;False
2539;77377;Cliff Levingston;Cliff;Levingston;False
2540;77385;Bobby Lewis;Bobby;Lewis;False
2541;736;Cedric Lewis;Cedric;Lewis;False
2542;77379;Fred Lewis;Fred;Lewis;False
2543;77380;Freddie Lewis;Freddie;Lewis;False
2544;77381;Grady Lewis;Grady;Lewis;False
2545;1631171;Justin Lewis;Justin;Lewis;True
2546;729;Martin Lewis;Martin;Lewis;False
2547;1900;Quincy Lewis;Quincy;Lewis;False
2548;77383;Ralph Lewis;Ralph;Lewis;False
2549;1740;Rashard Lewis;Rashard;Lewis;False
2550;77384;Reggie Lewis;Reggie;Lewis;False
2551;1630575;Scottie Lewis;Scottie;Lewis;False
2552;1630184;Kira Lewis Jr.;Kira;Lewis Jr.;True
2553;77386;Marcus Liberty;Marcus;Liberty;False
2554;77387;Todd Lichti;Todd;Lichti;False
2555;202732;DeAndre Liggins;DeAndre;Liggins;False
2556;77388;Bill Ligon;Bill;Ligon;False
2557;203081;Damian Lillard;Damian;Lillard;True
2558;202391;Jeremy Lin;Jeremy;Lin;False
2559;77389;Steve Lingenfelter;Steve;Lingenfelter;False
2560;175;Alton Lister;Alton;Lister;False
2561;1629642;Nassir Little;Nassir;Little;True
2562;1630587;Isaiah Livers;Isaiah;Livers;True
2563;988;Randy Livingston;Randy;Livingston;False
2564;2733;Shaun Livingston;Shaun;Livingston;False
2565;77392;Ron Livingstone;Ron;Livingstone;False
2566;1024;Horacio Llamas;Horacio;Llamas;False
2567;77394;Earl Lloyd;Earl;Lloyd;False
2568;77395;Lewis Lloyd;Lewis;Lloyd;False
2569;77396;Scott Lloyd;Scott;Lloyd;False
2570;77397;Bob Lochmueller;Bob;Lochmueller;False
2571;77398;Robert Lock;Robert;Lock;False
2572;77399;Darrell Lockhart;Darrell;Lockhart;False
2573;1100;Ian Lockhart;Ian;Lockhart;False
2574;77401;Kevin Loder;Kevin;Loder;False
2575;77402;Don Lofgran;Don;Lofgran;False
2576;1629155;Zach Lofton;Zach;Lofton;False
2577;1631254;Kenneth Lofton Jr.;Kenneth;Lofton Jr.;True
2578;77403;Johnny Logan;Johnny;Logan;False
2579;38;Brad Lohaus;Brad;Lohaus;False
2580;1609;Art Long;Art;Long;False
2581;3;Grant Long;Grant;Long;False
2582;1381;John Long;John;Long;False
2583;77406;Paul Long;Paul;Long;False
2584;1627848;Shawn Long;Shawn;Long;False
2585;26;Luc Longley;Luc;Longley;False
2586;1626172;Kevon Looney;Kevon;Looney;True
2587;201572;Brook Lopez;Brook;Lopez;True
2588;1732;Felipe Lopez;Felipe;Lopez;False
2589;2221;Raul Lopez;Raul;Lopez;False
2590;201577;Robin Lopez;Robin;Lopez;True
2591;943;Ryan Lorthridge;Ryan;Lorthridge;False
2592;77409;Jim Loscutoff;Jim;Loscutoff;False
2593;77410;Plummer Lott;Plummer;Lott;False
2594;77411;Kevin Loughery;Kevin;Loughery;False
2595;1629712;Didi Louzada;Didi;Louzada;False
2596;77412;Bob Love;Bob;Love;False
2597;201567;Kevin Love;Kevin;Love;True
2598;77413;Stan Love;Stan;Love;False
2599;77414;Clyde Lovellette;Clyde;Lovellette;False
2600;77415;Sidney Lowe;Sidney;Lowe;False
2601;77416;Chuck Lowery;Chuck;Lowery;False
2602;200768;Kyle Lowry;Kyle;Lowry;True
2603;1628070;Jordan Loyd;Jordan;Loyd;False
2604;77417;Al Lucas;Al;Lucas;False
2605;77418;Jerry Lucas;Jerry;Lucas;False
2606;77419;John Lucas;John;Lucas;False
2607;203564;Kalin Lucas;Kalin;Lucas;False
2608;77420;Maurice Lucas;Maurice;Lucas;False
2609;101249;John Lucas III;John;Lucas III;False
2610;77421;Ted Luckenbill;Ted;Luckenbill;False
2611;1731;Tyronn Lue;Tyronn;Lue;False
2612;77422;Jim Luisi;Jim;Luisi;False
2613;77423;Al Lujack;Al;Lujack;False
2614;77424;Phil Lumpkin;Phil;Lumpkin;False
2615;77425;Ray Lumpp;Ray;Lumpp;False
2616;1630994;Gabriel Lundberg;Gabriel;Lundberg;False
2617;1627789;Timothe Luwawu-Cabarrot;Timothe;Luwawu-Cabarrot;True
2618;1628399;Tyler Lydon;Tyler;Lydon;False
2619;1626168;Trey Lyles;Trey;Lyles;True
2620;248;George Lynch;George;Lynch;False
2621;77426;Kevin Lynch;Kevin;Lynch;False
2622;77427;Mike Lynn;Mike;Lynn;False
2623;1627815;Sheldon Mac;Sheldon;Mac;False
2624;1928;Todd MacCulloch;Todd;MacCulloch;False
2625;77430;Ronnie MacGilvray;Ronnie;MacGilvray;False
2626;931;Don MacLean;Don;MacLean;False
2627;77428;Mike Macaluso;Mike;Macaluso;False
2628;77429;Ed Macauley;Ed;Macauley;False
2629;203159;Scott Machado;Scott;Machado;False
2630;101178;Arvydas Macijauskas;Arvydas;Macijauskas;False
2631;77432;Ollie Mack;Ollie;Mack;False
2632;694;Sam Mack;Sam;Mack;False
2633;202714;Shelvin Mack;Shelvin;Mack;False
2634;1635;Malcolm Mackey;Malcolm;Mackey;False
2635;77435;Rudy Macklin;Rudy;Macklin;False
2636;202731;Vernon Macklin;Vernon;Macklin;False
2637;77436;Johnny Macknowski;Johnny;Macknowski;False
2638;1629133;Daryl Macon;Daryl;Macon;False
2639;1855;Mark Macon;Mark;Macon;False
2640;1629122;J.P. Macura;J.P.;Macura;False
2641;77438;Kyle Macy;Kyle;Macy;False
2642;77439;Jack Maddox;Jack;Maddox;False
2643;2432;Tito Maddox;Tito;Maddox;False
2644;1666;Gerald Madkins;Gerald;Madkins;False
2645;2058;Mark Madsen;Mark;Madsen;False
2646;77441;Norm Mager;Norm;Mager;False
2647;203705;Josh Magette;Josh;Magette;False
2648;1894;Corey Maggette;Corey;Maggette;False
2649;77442;Dave Magley;Dave;Magley;False
2650;2048;Jamaal Magloire;Jamaal;Magloire;False
2651;1630266;Will Magnay;Will;Magnay;False
2652;101133;Ian Mahinmi;Ian;Mahinmi;False
2653;77443;John Mahnken;John;Mahnken;False
2654;77444;Francis Mahoney;Francis;Mahoney;False
2655;328;Rick Mahorn;Rick;Mahorn;False
2656;105;Dan Majerle;Dan;Majerle;False
2657;200970;Renaldo Major;Renaldo;Major;False
2658;1630588;Makur Maker;Makur;Maker;True
2659;1627748;Thon Maker;Thon;Maker;False
2660;77447;Lionel Malamed;Lionel;Malamed;False
2661;1630177;Theo Maledon;Theo;Maledon;False
2662;117;Jeff Malone;Jeff;Malone;False
2663;252;Karl Malone;Karl;Malone;False
2664;77449;Moses Malone;Moses;Malone;False
2665;1074;Matt Maloney;Matt;Maloney;False
2666;77450;Steve Malovic;Steve;Malovic;False
2667;1630572;Sandro Mamukelashvili;Sandro;Mamukelashvili;True
2668;77451;Ted Manakas;Ted;Manakas;False
2669;77452;John Mandic;John;Mandic;False
2670;1630211;Karim Mane;Karim;Mane;False
2671;77453;Frank Mangiapane;Frank;Mangiapane;False
2672;986;Marcus Mann;Marcus;Mann;False
2673;1629611;Terance Mann;Terance;Mann;True
2674;1630544;Tre Mann;Tre;Mann;True
2675;330;Danny Manning;Danny;Manning;False
2676;77454;Ed Manning;Ed;Manning;False
2677;316;Richard Manning;Richard;Manning;False
2678;1630185;Nico Mannion;Nico;Mannion;False
2679;77456;Pace Mannion;Pace;Mannion;False
2680;77457;Nick Mantis;Nick;Mantis;False
2681;77459;Pete Maravich;Pete;Maravich;False
2682;77458;Peter Maravich;Peter;Maravich;False
2683;203906;Devyn Marble;Devyn;Marble;False
2684;77460;Roy Marble;Roy;Marble;False
2685;950;Stephon Marbury;Stephon;Marbury;False
2686;36;Sarunas Marciulionis;Sarunas;Marciulionis;False
2687;77462;Saul Mariaschin;Saul;Mariaschin;False
2688;77463;Jack Marin;Jack;Marin;False
2689;1890;Shawn Marion;Shawn;Marion;False
2690;1626246;Boban Marjanovic;Boban;Marjanovic;True
2691;1628374;Lauri Markkanen;Lauri;Markkanen;True
2692;200806;Damir Markota;Damir;Markota;False
2693;1752;Sean Marks;Sean;Marks;False
2694;77464;Harvey Marlatt;Harvey;Marlatt;False
2695;77465;Eric Marsh;Eric;Marsh;False
2696;77466;Jim Marsh;Jim;Marsh;False
2697;681;Donny Marshall;Donny;Marshall;False
2698;923;Donyell Marshall;Donyell;Marshall;False
2699;203088;Kendall Marshall;Kendall;Marshall;False
2700;1630230;Naji Marshall;Naji;Marshall;True
2701;101185;Rawle Marshall;Rawle;Marshall;False
2702;77467;Tom Marshall;Tom;Marshall;False
2703;77468;Vester Marshall;Vester;Marshall;False
2704;77481;Bill Martin;Bill;Martin;False
2705;77478;Bob Martin;Bob;Martin;False
2706;77469;Brian Martin;Brian;Martin;False
2707;1628997;Caleb Martin;Caleb;Martin;True
2708;201858;Cartier Martin;Cartier;Martin;False
2709;1628998;Cody Martin;Cody;Martin;True
2710;733;Cuonzo Martin;Cuonzo;Martin;False
2711;239;Darrick Martin;Darrick;Martin;False
2712;77473;Don Martin;Don;Martin;False
2713;77471;Donald Martin;Donald;Martin;False
2714;77472;Fernando Martin;Fernando;Martin;False
2715;1626185;Jarell Martin;Jarell;Martin;False
2716;77474;Jeff Martin;Jeff;Martin;False
2717;1629725;Jeremiah Martin;Jeremiah;Martin;False
2718;1629103;Kelan Martin;Kelan;Martin;True
2719;2030;Kenyon Martin;Kenyon;Martin;False
2720;2755;Kevin Martin;Kevin;Martin;False
2721;77475;Larue Martin;Larue;Martin;False
2722;77476;Mo Martin;Mo;Martin;False
2723;77477;Phil Martin;Phil;Martin;False
2724;77479;Ronald Martin;Ronald;Martin;False
2725;77480;Slater Martin;Slater;Martin;False
2726;1631213;Tyrese Martin;Tyrese;Martin;True
2727;1630231;Kenyon Martin Jr.;Kenyon;Martin Jr.;True
2728;469;Jamal Mashburn;Jamal;Mashburn;False
2729;77482;Al Masino;Al;Masino;False
2730;193;Anthony Mason;Anthony;Mason;False
2731;2046;Desmond Mason;Desmond;Mason;False
2732;1628412;Frank Mason III;Frank;Mason III;False
2733;2427;Roger Mason Jr.;Roger;Mason Jr.;False
2734;763;Tony Massenburg;Tony;Massenburg;False
2735;77483;Eddie Mast;Eddie;Mast;False
2736;1628999;Yante Maten;Yante;Maten;False
2737;1629726;Garrison Mathews;Garrison;Mathews;True
2738;1628493;Mangok Mathiang;Mangok;Mathiang;False
2739;1629751;Dakota Mathias;Dakota;Mathias;False
2740;1631097;Bennedict Mathurin;Bennedict;Mathurin;True
2741;77484;Wes Matthews;Wes;Matthews;False
2742;202083;Wesley Matthews;Wesley;Matthews;True
2743;77485;Ariel Maughan;Ariel;Maughan;False
2744;77486;Marlon Maxey;Marlon;Maxey;False
2745;1630178;Tyrese Maxey;Tyrese;Maxey;True
2746;101131;Jason Maxiell;Jason;Maxiell;False
2747;77487;Cedric Maxwell;Cedric;Maxwell;False
2748;137;Vernon Maxwell;Vernon;Maxwell;False
2749;77489;Don May;Don;May;False
2750;77490;Scott May;Scott;May;False
2751;101118;Sean May;Sean;May;False
2752;195;Lee Mayberry;Lee;Mayberry;False
2753;77492;Clyde Mayes;Clyde;Mayes;False
2754;77493;Tharon Mayes;Tharon;Mayes;False
2755;77495;Bill Mayfield;Bill;Mayfield;False
2756;77494;Ken Mayfield;Ken;Mayfield;False
2757;201953;Eric Maynor;Eric;Maynor;False
2758;201564;O.J. Mayo;O.J.;Mayo;False
2759;1630219;Skylar Mays;Skylar;Mays;True
2760;77496;Travis Mays;Travis;Mays;False
2761;77497;Matt Mazza;Matt;Mazza;False
2762;201601;Luc Mbah a Moute;Luc;Mbah a Moute;False
2763;2788;DJ Mbenga;DJ;Mbenga;False
2764;77498;Bob McAdoo;Bob;McAdoo;False
2765;203949;James Michael McAdoo;James Michael;McAdoo;False
2766;77499;Ken McBride;Ken;McBride;False
2767;1630540;Miles McBride;Miles;McBride;True
2768;1628769;Tahjere McCall;Tahjere;McCall;False
2769;203492;Ray McCallum;Ray;McCallum;False
2770;737;Bob McCann;Bob;McCann;False
2771;77500;Brendan McCann;Brendan;McCann;False
2772;77502;Mel McCants;Mel;McCants;False
2773;101119;Rashad McCants;Rashad;McCants;False
2774;77503;Mike McCarron;Mike;McCarron;False
2775;77504;Andre McCarter;Andre;McCarter;False
2776;77505;Willie McCarter;Willie;McCarter;False
2777;77506;Johnny McCarthy;Johnny;McCarthy;False
2778;77507;Howie McCarty;Howie;McCarty;False
2779;1820;Kelly McCarty;Kelly;McCarty;False
2780;962;Walter McCarty;Walter;McCarty;False
2781;1043;Amal McCaskill;Amal;McCaskill;False
2782;1627775;Patrick McCaw;Patrick;McCaw;False
2783;77509;Dwayne McClain;Dwayne;McClain;False
2784;77510;Ted 'Hound Dog' McClain;Ted 'Hound Dog';McClain;False
2785;2082;Dan McClintock;Dan;McClintock;False
2786;77512;Jack McCloskey;Jack;McCloskey;False
2787;45;George McCloud;George;McCloud;False
2788;1630644;Mac McClung;Mac;McClung;False
2789;203468;CJ McCollum;CJ;McCollum;True
2790;77513;John McConathy;John;McConathy;False
2791;77514;Paul McConnell;Paul;McConnell;False
2792;204456;T.J. McConnell;T.J.;McConnell;True
2793;77515;Keith McCord;Keith;McCord;False
2794;77516;Tim McCormick;Tim;McCormick;False
2795;1741;Jelani McCoy;Jelani;McCoy;False
2796;77517;Paul McCracken;Paul;McCracken;False
2797;200840;Chris McCray;Chris;McCray;False
2798;1622;Rodney McCray;Rodney;McCray;False
2799;77518;Scooter McCray;Scooter;McCray;False
2800;1628571;Erik McCree;Erik;McCree;False
2801;1626191;Chris McCullough;Chris;McCullough;False
2802;77520;John McCullough;John;McCullough;False
2803;723;Clint McDaniel;Clint;McDaniel;False
2804;1365;Xavier McDaniel;Xavier;McDaniel;False
2805;1630183;Jaden McDaniels;Jaden;McDaniels;True
2806;1629667;Jalen McDaniels;Jalen;McDaniels;True
2807;77523;Jim McDaniels;Jim;McDaniels;False
2808;203909;KJ McDaniels;KJ;McDaniels;False
2809;203926;Doug McDermott;Doug;McDermott;True
2810;1630253;Sean McDermott;Sean;McDermott;True
2811;77524;Ben McDonald;Ben;McDonald;False
2812;77525;Glenn McDonald;Glenn;McDonald;False
2813;1075;Michael McDonald;Michael;McDonald;False
2814;77527;Hank McDowell;Hank;McDowell;False
2815;686;Antonio McDyess;Antonio;McDyess;False
2816;77528;Jim McElroy;Jim;McElroy;False
2817;200829;Ivan McFarlin;Ivan;McFarlin;False
2818;77529;Mel McGaha;Mel;McGaha;False
2819;203956;Mitch McGary;Mitch;McGary;False
2820;201580;JaVale McGee;JaVale;McGee;True
2821;77530;Mike McGee;Mike;McGee;False
2822;77531;Bill McGill;Bill;McGill;False
2823;77532;George McGinnis;George;McGinnis;False
2824;77533;Jon McGlocklin;Jon;McGlocklin;False
2825;1631121;Bryce McGowens;Bryce;McGowens;True
2826;1503;Tracy McGrady;Tracy;McGrady;False
2827;77534;Gil McGregor;Gil;McGregor;False
2828;1630787;Cameron McGriff;Cameron;McGriff;False
2829;203585;Rodney McGruder;Rodney;McGruder;True
2830;77536;Al McGuire;Al;McGuire;False
2831;77535;Allie McGuire;Allie;McGuire;False
2832;77537;Dick McGuire;Dick;McGuire;False
2833;201187;Dominic McGuire;Dominic;McGuire;False
2834;1450;Kevin McHale;Kevin;McHale;False
2835;29;Jim McIlvaine;Jim;McIlvaine;False
2836;976;Jeff McInnis;Jeff;McInnis;False
2837;77540;Kenny McIntosh;Kenny;McIntosh;False
2838;77541;Kevin McKenna;Kevin;McKenna;False
2839;77542;Forrest McKenzie;Forrest;McKenzie;False
2840;77543;Stan McKenzie;Stan;McKenzie;False
2841;365;Derrick McKey;Derrick;McKey;False
2842;243;Aaron McKie;Aaron;McKie;False
2843;77547;Billy McKinney;Billy;McKinney;False
2844;77545;Carlton McKinney;Carlton;McKinney;False
2845;77546;Horace McKinney;Horace;McKinney;False
2846;203590;Trey McKinney-Jones;Trey;McKinney-Jones;False
2847;1628035;Alfonzo McKinnie;Alfonzo;McKinnie;False
2848;1630605;JaQuori McLaughlin;JaQuori;McLaughlin;False
2849;1629162;Jordan McLaughlin;Jordan;McLaughlin;True
2850;203463;Ben McLemore;Ben;McLemore;False
2851;77548;Mccoy McLemore;Mccoy;McLemore;False
2852;77549;George McLeod;George;McLeod;False
2853;2693;Keith McLeod;Keith;McLeod;False
2854;1728;Roshown McLeod;Roshown;McLeod;False
2855;77551;Jack McMahon;Jack;McMahon;False
2856;203;Nate McMillan;Nate;McMillan;False
2857;77553;Tom McMillen;Tom;McMillen;False
2858;77554;Jim McMillian;Jim;McMillian;False
2859;77555;Shellie McMillon;Shellie;McMillon;False
2860;77556;Mal McMullan;Mal;McMullan;False
2861;77557;Chet McNabb;Chet;McNabb;False
2862;77558;Mark McNamara;Mark;McNamara;False
2863;77559;Joe McNamee;Joe;McNamee;False
2864;202077;Jerel McNeal;Jerel;McNeal;False
2865;77560;Chris McNealy;Chris;McNealy;False
2866;77562;Bob McNeill;Bob;McNeill;False
2867;77561;Larry McNeill;Larry;McNeill;False
2868;77563;Carl McNulty;Carl;McNulty;False
2869;2101;Paul McPherson;Paul;McPherson;False
2870;77565;Cozell McQueen;Cozell;McQueen;False
2871;203895;Jordan McRae;Jordan;McRae;False
2872;77566;Thales McReynolds;Thales;McReynolds;False
