;Season;Lg;W;L;Finish;Age;Ht.;Wt.;G;MP;FG;FGA;FG%;3P;3PA;3P%;2P;2PA;2P%;FT;FTA;FT%;ORB;DRB;TRB;AST;STL;BLK;TOV;PF;PTS;Team;Year
656;2014-15;NBA;25;57;5;24.3;6-7;221.0;82;19755.0;3076;6792;0.453;554.0;1598.0;0.347;2522;5194;0.486;1141;1565;0.729;822.0;2607.0;3429.0;1692;647.0;314.0;1221.0;1714;7847;ORL;2014
657;2013-14;NBA;23;59;5;24.6;6-6;222.0;82;19955.0;3022;6784;0.445;563.0;1596.0;0.353;2459;5188;0.474;1307;1714;0.763;794.0;2654.0;3448.0;1726;630.0;350.0;1222.0;1678;7914;ORL;2013
658;2012-13;NBA;20;62;5;24.6;6-6;220.0;82;19780.0;3093;6904;0.448;506.0;1537.0;0.329;2587;5367;0.482;1026;1359;0.755;890.0;2612.0;3502.0;1871;528.0;358.0;1191.0;1591;7718;ORL;2012
659;2011-12;NBA;37;29;3;27.5;6-6;222.0;66;15965.0;2275;5162;0.441;670.0;1785.0;0.375;1605;3377;0.475;995;1508;0.66;742.0;2060.0;2802.0;1321;451.0;275.0;984.0;1168;6215;ORL;2011
660;2010-11;NBA;52;30;2;27.6;6-6;218.0;82;19830.0;2956;6411;0.461;770.0;2103.0;0.366;2186;4308;0.507;1453;2101;0.692;864.0;2679.0;3543.0;1636;548.0;384.0;1224.0;1640;8135;ORL;2010
661;2009-10;NBA;59;23;1;27.9;6-6;217.0;82;19730.0;3005;6394;0.47;841.0;2241.0;0.375;2164;4153;0.521;1575;2176;0.724;810.0;2736.0;3546.0;1615;512.0;456.0;1155.0;1629;8426;ORL;2009
662;2008-09;NBA;59;23;1;27.3;6-7;213.0;82;19730.0;2929;6416;0.457;817.0;2147.0;0.381;2112;4269;0.495;1611;2253;0.715;819.0;2728.0;3547.0;1593;570.0;439.0;1142.0;1664;8286;ORL;2008
663;2007-08;NBA;52;30;1;26.7;6-7;217.0;82;19780.0;3058;6446;0.474;801.0;2074.0;0.386;2257;4372;0.516;1650;2288;0.721;768.0;2677.0;3445.0;1706;520.0;333.0;1173.0;1688;8567;ORL;2007
664;2006-07;NBA;40;42;3;25.6;6-7;218.0;82;19780.0;2875;6090;0.472;342.0;962.0;0.356;2533;5128;0.494;1679;2393;0.702;920.0;2418.0;3338.0;1525;565.0;416.0;1392.0;1904;7771;ORL;2006
665;2005-06;NBA;36;46;3;25.5;6-7;218.0;82;19905.0;2911;6167;0.472;299.0;796.0;0.376;2612;5371;0.486;1663;2277;0.73;892.0;2402.0;3294.0;1495;532.0;362.0;1240.0;1908;7784;ORL;2005
666;2004-05;NBA;36;46;3;26.5;6-7;220.0;82;19705.0;3034;6679;0.454;320.0;916.0;0.349;2714;5763;0.471;1772;2335;0.759;1038.0;2544.0;3582.0;1583;633.0;441.0;1322.0;1937;8160;ORL;2004
667;2003-04;NBA;21;61;7;25.8;6-6;214.0;82;19830.0;2904;6768;0.429;429.0;1248.0;0.344;2475;5520;0.448;1474;2000;0.737;1003.0;2350.0;3353.0;1584;547.0;308.0;1123.0;1744;7711;ORL;2003
668;2002-03;NBA;42;40;4;26.9;6-6;213.0;82;19805.0;2947;6763;0.436;568.0;1590.0;0.357;2379;5173;0.46;1616;2079;0.777;958.0;2392.0;3350.0;1676;696.0;300.0;1177.0;1888;8078;ORL;2002
669;2001-02;NBA;44;38;3;28.0;6-6;211.0;82;19830.0;3087;6893;0.448;620.0;1660.0;0.373;2467;5233;0.471;1446;1917;0.754;942.0;2440.0;3382.0;1804;665.0;384.0;1119.0;1700;8240;ORL;2001
670;2000-01;NBA;43;39;4;26.0;6-6;217.0;82;19955.0;3013;6873;0.438;490.0;1346.0;0.364;2523;5527;0.456;1476;2068;0.714;1069.0;2450.0;3519.0;1803;674.0;481.0;1245.0;2071;7992;ORL;2000
671;1999-00;NBA;41;41;4;26.3;6-6;217.0;82;19755.0;3169;7014;0.452;294.0;870.0;0.338;2875;6144;0.468;1574;2142;0.735;1145.0;2540.0;3685.0;1709;743.0;467.0;1443.0;1967;8206;ORL;1999
672;1998-99;NBA;33;17;2;28.7;6-7;213.0;50;12050.0;1687;3943;0.428;223.0;675.0;0.33;1464;3268;0.448;876;1252;0.7;688.0;1445.0;2133.0;1067;496.0;213.0;819.0;935;4473;ORL;1998
673;1997-98;NBA;41;41;5;30.8;6-6;204.0;82;19830.0;2771;6455;0.429;293.0;907.0;0.323;2478;5548;0.447;1552;2138;0.726;1178.0;2203.0;3381.0;1694;649.0;441.0;1258.0;1617;7387;ORL;1997
674;1996-97;NBA;45;37;3;29.4;6-7;209.0;82;19855.0;2839;6497;0.437;567.0;1662.0;0.341;2272;4835;0.47;1474;1975;0.746;1071.0;2221.0;3292.0;1689;694.0;363.0;1250.0;1643;7719;ORL;1996
675;1995-96;NBA;60;22;1;27.7;6-8;223.0;82;19855.0;3203;6640;0.482;622.0;1645.0;0.378;2581;4995;0.517;1543;2232;0.691;966.0;2401.0;3367.0;2080;663.0;406.0;1160.0;1709;8571;ORL;1995
676;1994-95;NBA;57;25;1;26.6;6-8;225.0;82;19930.0;3460;6899;0.502;523.0;1412.0;0.37;2937;5487;0.535;1648;2465;0.669;1149.0;2457.0;3606.0;2281;672.0;488.0;1297.0;1726;9091;ORL;1994
677;1993-94;NBA;50;32;2;25.8;6-7;227.0;82;19730.0;3341;6883;0.485;394.0;1137.0;0.347;2947;5746;0.513;1590;2346;0.678;1177.0;2356.0;3533.0;2070;683.0;456.0;1327.0;1713;8666;ORL;1993
678;1992-93;NBA;41;41;4;25.8;6-6;226.0;82;19880.0;3257;6708;0.486;317.0;889.0;0.357;2940;5819;0.505;1821;2495;0.73;1040.0;2566.0;3606.0;1952;542.0;467.0;1429.0;1925;8652;ORL;1992
679;1991-92;NBA;21;61;7;26.6;6-6;213.0;82;19705.0;3220;7102;0.453;197.0;608.0;0.324;3023;6494;0.466;1693;2268;0.746;1171.0;2329.0;3500.0;1792;643.0;367.0;1389.0;1977;8330;ORL;1991
680;1990-91;NBA;31;51;4;26.1;6-6;213.0;82;19780.0;3298;7256;0.455;270.0;754.0;0.358;3028;6502;0.466;1818;2447;0.743;1233.0;2429.0;3662.0;1809;602.0;306.0;1391.0;1976;8684;ORL;1990
681;1989-90;NBA;18;64;7;26.5;6-6;206.0;82;19805.0;3457;7525;0.459;116.0;393.0;0.295;3341;7132;0.468;2060;2725;0.756;1304.0;2465.0;3769.0;1993;617.0;294.0;1407.0;1975;9090;ORL;1989
682;2022-23;NBA;27;55;5;25.3;6-7;212.0;82;19830.0;3385;7413;0.457;881.0;2669.0;0.33;2504;4744;0.528;1447;1933;0.749;901.0;2751.0;3652.0;2062;634.0;425.0;1164.0;1661;9098;CHA;2022
683;2021-22;NBA;43;39;3;25.5;6-6;211.0;82;19880.0;3508;7497;0.468;1143.0;3130.0;0.365;2365;4367;0.542;1298;1753;0.74;888.0;2767.0;3655.0;2302;707.0;402.0;1087.0;1629;9457;CHA;2021
684;2020-21;NBA;33;39;4;24.6;6-5;213.0;72;17355.0;2875;6324;0.455;985.0;2666.0;0.369;1890;3658;0.517;1146;1505;0.761;762.0;2389.0;3151.0;1933;565.0;344.0;1069.0;1298;7881;CHA;2020
685;2019-20;NBA;23;42;3;24.3;6-5;217.0;65;15750.0;2425;5586;0.434;785.0;2231.0;0.352;1640;3355;0.489;1052;1406;0.748;715.0;2066.0;2781.0;1549;428.0;268.0;949.0;1223;6687;CHA;2019
686;2018-19;NBA;39;43;2;26.6;6-6;211.0;82;19830.0;3297;7362;0.448;977.0;2783.0;0.351;2320;4579;0.507;1510;1895;0.797;814.0;2778.0;3592.0;1905;591.0;405.0;1001.0;1550;9081;CHA;2018
687;2017-18;NBA;36;46;3;26.6;6-7;218.0;82;19780.0;3197;7106;0.45;824.0;2233.0;0.369;2373;4873;0.487;1656;2216;0.747;827.0;2901.0;3728.0;1770;559.0;373.0;1041.0;1409;8874;CHA;2017
688;2016-17;NBA;36;46;4;26.5;6-7;215.0;82;19830.0;3093;7000;0.442;824.0;2347.0;0.351;2269;4653;0.488;1591;1953;0.815;721.0;2853.0;3574.0;1891;571.0;390.0;942.0;1360;8601;CHA;2016
689;2015-16;NBA;48;34;3;26.0;6-7;216.0;82;19855.0;3036;6922;0.439;873.0;2410.0;0.362;2163;4512;0.479;1534;1941;0.79;734.0;2869.0;3603.0;1778;595.0;438.0;1030.0;1487;8479;CHA;2015
690;2014-15;NBA;33;49;4;26.0;6-6;220.0;82;19905.0;2913;6932;0.42;498.0;1566.0;0.318;2415;5366;0.45;1397;1867;0.748;820.0;2793.0;3613.0;1654;499.0;448.0;976.0;1494;7721;CHA;2014
691;2013-14;NBA;43;39;3;25.5;6-6;221.0;82;19905.0;2976;6730;0.442;516.0;1471.0;0.351;2460;5259;0.468;1474;2000;0.737;776.0;2724.0;3500.0;1778;499.0;421.0;1010.0;1493;7942;CHA;2013
692;2012-13;NBA;21;61;4;24.4;6-6;219.0;82;19805.0;2823;6649;0.425;469.0;1399.0;0.335;2354;5250;0.448;1546;2060;0.75;917.0;2389.0;3306.0;1587;591.0;479.0;1153.0;1561;7661;CHA;2012
693;2011-12;NBA;7;59;5;24.5;6-6;218.0;66;15890.0;2193;5293;0.414;263.0;892.0;0.295;1930;4401;0.439;1090;1462;0.746;677.0;1894.0;2571.0;1326;397.0;361.0;957.0;1249;5739;CHA;2011
694;2010-11;NBA;34;48;4;26.9;6-6;216.0;82;19805.0;2873;6365;0.451;393.0;1203.0;0.327;2480;5162;0.48;1511;1999;0.756;848.0;2444.0;3292.0;1728;524.0;433.0;1192.0;1637;7650;CHA;2010
695;2009-10;NBA;44;38;4;27.4;6-6;212.0;82;19880.0;2858;6306;0.453;460.0;1331.0;0.346;2398;4975;0.482;1637;2180;0.751;858.0;2490.0;3348.0;1658;632.0;446.0;1290.0;1597;7813;CHA;2009
696;2008-09;NBA;35;47;4;25.8;6-6;217.0;82;19930.0;2866;6299;0.455;490.0;1339.0;0.366;2376;4960;0.479;1455;1965;0.74;886.0;2366.0;3252.0;1741;580.0;397.0;1279.0;1754;7677;CHA;2008
697;2007-08;NBA;32;50;4;26.3;6-6;216.0;82;19880.0;2960;6554;0.452;529.0;1443.0;0.367;2431;5111;0.476;1510;2115;0.714;892.0;2440.0;3332.0;1748;614.0;402.0;1204.0;1777;7959;CHA;2007
698;2006-07;NBA;33;49;4;25.5;6-6;217.0;82;20005.0;2960;6643;0.446;457.0;1280.0;0.357;2503;5363;0.467;1568;2136;0.734;920.0;2346.0;3266.0;1836;638.0;369.0;1224.0;1985;7945;CHA;2006
699;2005-06;NBA;26;56;4;25.2;6-6;219.0;82;19905.0;2961;6843;0.433;428.0;1261.0;0.339;2533;5582;0.454;1593;2186;0.729;990.0;2270.0;3260.0;1717;822.0;354.0;1167.0;1960;7943;CHA;2005
700;2004-05;NBA;18;64;4;24.9;6-7;221.0;82;19880.0;2961;6859;0.432;320.0;881.0;0.363;2641;5978;0.442;1487;2096;0.709;1083.0;2335.0;3418.0;1794;695.0;440.0;1192.0;1894;7729;CHA;2004
701;2001-02;NBA;44;38;2;28.3;6-6;221.0;82;19755.0;2893;6580;0.44;346.0;994.0;0.348;2547;5586;0.456;1568;2105;0.745;1059.0;2505.0;3564.0;1759;653.0;456.0;1150.0;1747;7700;CHA;2001
702;2000-01;NBA;46;36;3;28.2;6-6;217.0;82;19880.0;2800;6501;0.431;340.0;984.0;0.346;2460;5517;0.446;1599;2146;0.745;1033.0;2608.0;3641.0;1900;665.0;455.0;1183.0;1753;7539;CHA;2000
703;1999-00;NBA;49;33;2;28.7;6-6;216.0;82;19780.0;2935;6533;0.449;339.0;1001.0;0.339;2596;5532;0.469;1863;2458;0.758;884.0;2635.0;3519.0;2023;732.0;480.0;1206.0;1670;8072;CHA;1999
704;1998-99;NBA;26;24;5;29.0;6-6;210.0;50;12150.0;1671;3718;0.449;268.0;735.0;0.365;1403;2983;0.47;1034;1384;0.747;480.0;1493.0;1973.0;1110;443.0;247.0;796.0;1101;4644;CHA;1998
705;1997-98;NBA;51;31;3;29.2;6-6;219.0;82;19780.0;2968;6344;0.468;346.0;904.0;0.383;2622;5440;0.482;1641;2186;0.751;985.0;2341.0;3326.0;1941;691.0;312.0;1247.0;1757;7923;CHA;1997
706;1996-97;NBA;54;28;4;29.1;6-5;213.0;82;19805.0;2988;6342;0.471;591.0;1382.0;0.428;2397;4960;0.483;1541;1984;0.777;910.0;2298.0;3208.0;2021;597.0;349.0;1203.0;1702;8108;CHA;1996
707;1995-96;NBA;41;41;6;27.8;6-6;215.0;82;19880.0;3108;6618;0.47;584.0;1520.0;0.384;2524;5098;0.495;1631;2119;0.77;987.0;2256.0;3243.0;1907;582.0;277.0;1241.0;1815;8431;CHA;1995
708;1994-95;NBA;50;32;2;28.0;6-4;206.0;82;19805.0;3051;6438;0.474;560.0;1409.0;0.397;2491;5029;0.495;1587;2042;0.777;832.0;2395.0;3227.0;2072;620.0;399.0;1224.0;1685;8249;CHA;1994
709;1993-94;NBA;41;41;5;27.6;6-4;202.0;82;19830.0;3382;7100;0.476;336.0;916.0;0.367;3046;6184;0.493;1632;2135;0.764;1019.0;2475.0;3494.0;2214;724.0;394.0;1266.0;1747;8732;CHA;1993
710;1992-93;NBA;44;38;3;25.7;6-4;203.0;82;19755.0;3512;7210;0.487;175.0;537.0;0.326;3337;6673;0.5;1831;2374;0.771;1095.0;2508.0;3603.0;2161;639.0;473.0;1325.0;1790;9030;CHA;1992
711;1991-92;NBA;31;51;7;25.2;6-4;204.0;82;19805.0;3613;7568;0.477;117.0;369.0;0.317;3496;7199;0.486;1637;2168;0.755;1164.0;2367.0;3531.0;2284;822.0;309.0;1273.0;1819;8980;CHA;1991
